call_id,primary_call_reason
3275364570,irrops
1861489475,voluntary cancel
2471034510,booking
6547152208,voluntary change
5918243221,baggage
4005240352,checkout
7911034880,products and services
9426956727,seating
8733309237,products and services
4145357645,irrops
7986472893,post flight
5603257385,mileage plus
6587880884,irrops
7739602396,voluntary change
2990123315,baggage
1435872024,voluntary cancel
5461362158,irrops
643736549,communications
9453339505,seating
3286928848,irrops
8119318059,post flight
7003498536,booking
4478792398,post flight
3887407808,upgrade
2776350163,mileage plus
7113569668,check in
6101128360,post flight
9731712708,upgrade
2864448383,voluntary change
1971297221,voluntary change
1917862638,checkout
9034028023,post flight
924722010,digital support
319420947,other topics
4404525456,voluntary change
64096542,products and services
9399254286,booking
6074391307,voluntary cancel
604380941,mileage plus
7169429164,voluntary change
7853092233,digital support
7156660556,booking
3801137798,voluntary change
9516746572,irrops
2780111064,voluntary change
4253263483,voluntary change
1440273548,products and services
8409017263,voluntary change
1969949225,baggage
1754888977,booking
428735643,irrops
7250284674,irrops
9189580086,voluntary change
7173790896,irrops
9308805060,digital support
4841081878,irrops
2791612454,irrops
6486663574,voluntary change
3000442641,communications
3744886880,upgrade
6720866431,etc
3220443251,check in
4971396013,schedule change
9163716226,products and services
4879599775,voluntary change
4809152944,irrops
1854796433,check in
2286954658,seating
8114251147,irrops
3855353099,irrops
7271956721,mileage plus
9386543291,voluntary change
81750981,irrops
6056326631,irrops
3076240822,products and services
2014666497,voluntary change
1029488272,mileage plus
6063647175,checkout
5281293150,communications
722713902,irrops
4991328141,seating
3693583388,seating
3931343471,digital support
3441181884,voluntary change
7314963204,post flight
786641483,voluntary change
3910358854,irrops
8498255586,irrops
27604476,post flight
2204872222,voluntary change
8718187641,irrops
2517171678,seating
6845338169,mileage plus
9764461520,baggage
2678687169,products and services
4985687137,voluntary change
7471136256,baggage
2368687648,voluntary change
4483166381,seating
5936842846,irrops
7577291592,voluntary cancel
4320830835,digital support
5579448543,irrops
6615108565,post flight
2759780269,etc
5932492704,irrops
107047501,voluntary change
3283538412,upgrade
4738279747,post flight
5591276377,irrops
5302478826,irrops
3988777483,post flight
3195139938,seating
9219089059,irrops
4594053188,seating
6757630773,voluntary change
5882906614,products and services
6857376942,baggage
2681449526,post flight
7880333484,irrops
6333110267,irrops
8748634434,schedule change
5559437254,mileage plus
9837590498,seating
2153385855,seating
6335273589,voluntary change
9535408255,booking
1164117904,products and services
7371527378,irrops
1370302672,voluntary change
8742416096,baggage
7466046057,irrops
8950907275,baggage
4395126120,voluntary change
5875512257,voluntary change
2258288969,post flight
3628292557,products and services
4353377795,irrops
4387126955,products and services
3842984310,mileage plus
5212059059,irrops
6273048952,upgrade
3961231661,irrops
5206093240,upgrade
5533518703,communications
2688108941,voluntary change
2126571154,irrops
3315578254,post flight
5767580231,communications
4650723248,voluntary change
2521510807,traveler updates
2582123607,voluntary change
7654171499,mileage plus
2625936126,mileage plus
3265332699,voluntary change
6935377351,irrops
5927831425,seating
2390178078,booking
6547319893,mileage plus
6036993977,voluntary change
5156149869,irrops
8752676526,voluntary change
318258864,voluntary change
2091844629,post flight
8926908338,irrops
4015345675,seating
8276831272,traveler updates
2705297866,upgrade
1210921161,traveler updates
6653435426,seating
1288383350,digital support
7204991096,seating
6684342714,voluntary change
9615395796,checkout
2196676789,checkout
1841847373,irrops
1582130968,communications
772354613,irrops
8235215184,communications
1933119288,upgrade
63129838,voluntary change
7987427295,irrops
4212236513,seating
8335990506,booking
2185175516,other topics
8106366868,irrops
4756596668,mileage plus
549666278,post flight
7797354860,other topics
488133637,booking
9871189171,post flight
6456578239,upgrade
3542079540,baggage
4139693526,baggage
1827006637,mileage plus
4787015239,seating
4604377774,checkout
9816425835,voluntary change
7252865791,communications
4241188213,products and services
3505352144,mileage plus
9217266281,voluntary cancel
3259273901,voluntary change
6699503228,seating
9256112410,mileage plus
6767742840,voluntary change
6401834511,seating
2656399760,voluntary change
7099176202,products and services
3796667995,digital support
4116605835,communications
5148465920,baggage
6095955818,upgrade
9928830900,digital support
2772870709,mileage plus
389497995,post flight
23319059,voluntary cancel
4046239522,seating
7185188312,irrops
2520269458,mileage plus
6830658903,traveler updates
6298232480,checkout
6975562008,irrops
5611232225,irrops
6235196482,baggage
9257358821,seating
2459919611,voluntary change
557912233,voluntary change
8018597374,digital support
9635967066,post flight
6085804198,voluntary change
2717760413,mileage plus
1427305389,voluntary change
7004214758,irrops
3874158476,mileage plus
7605754096,traveler updates
2175447070,booking
1035142483,baggage
99244043,irrops
3538490885,voluntary change
9313825360,traveler updates
1365250095,post flight
9440349985,other topics
3955356062,check in
2265449583,voluntary cancel
6956203566,mileage plus
7847485343,post flight
2956138099,communications
7289513774,checkout
211857979,irrops
7499630680,mileage plus
7180055969,irrops
4136836241,voluntary change
9001894483,booking
3471387371,mileage plus
6496758595,voluntary change
2079913775,booking
5667135335,traveler updates
4182910513,communications
7126804612,post flight
999121501,other topics
82020704,seating
848054559,irrops
4650750265,upgrade
7570363524,products and services
2720542646,voluntary change
2726714289,voluntary change
5068061992,irrops
5980369528,check in
219111219,irrops
693781614,voluntary change
8733330453,checkout
9355314335,voluntary change
5304427157,irrops
5512689606,communications
2697702258,checkout
7497288532,voluntary change
8810895197,voluntary change
2404332926,products and services
5620205780,upgrade
8420454126,communications
8641295033,post flight
6134789035,disability
6058680381,seating
3543266943,products and services
3742376445,post flight
6758390724,booking
3319043950,irrops
1538651168,voluntary change
7598466565,voluntary change
9988850140,mileage plus
9460253662,communications
7566393500,irrops
2381663510,post flight
9494195534,baggage
7555045262,voluntary change
7825749045,seating
5976634045,baggage
4741453527,baggage
2342480225,voluntary change
1597473266,communications
2224179082,communications
7356298595,voluntary change
9070807238,mileage plus
1900825385,disability
3967807361,etc
1913797067,voluntary change
1101214623,mileage plus
8197551606,voluntary change
4085653019,irrops
2579064674,voluntary change
3488457228,check in
2637708223,upgrade
1063962114,irrops
3558880677,upgrade
2503184068,mileage plus
4106416499,communications
8909179117,seating
6380831698,irrops
6289466453,voluntary change
5023697292,irrops
3665424374,voluntary change
5248001571,mileage plus
249391042,baggage
4191503206,checkout
2435141994,voluntary change
4089057672,digital support
8204382339,communications
6308089593,voluntary change
8804087718,mileage plus
1964426691,other topics
8661340146,irrops
2530641328,seating
8441152033,voluntary change
2117124652,traveler updates
884102644,mileage plus
667896807,irrops
7706551962,seating
1491005845,products and services
531050597,voluntary change
7109758880,irrops
8812220748,communications
3802649701,irrops
4120057084,products and services
9946177006,irrops
3936488660,upgrade
9191331355,voluntary change
8559048326,post flight
70751916,seating
7862501014,traveler updates
9279796709,irrops
5971681482,products and services
6990740985,communications
9033399810,booking
8576310400,mileage plus
7101886958,communications
8239566758,seating
2949871211,mileage plus
619815573,booking
7237144045,seating
4089342084,mileage plus
1099710134,mileage plus
6896013020,post flight
9836532434,mileage plus
7838047938,communications
9561866598,check in
5949408573,booking
1465930486,irrops
6054436099,traveler updates
7487177900,voluntary change
6032576861,irrops
166629475,irrops
836737243,post flight
719124788,irrops
1556193545,check in
6275701319,voluntary change
7649287491,irrops
2520837159,voluntary cancel
4838995749,voluntary change
4443961118,irrops
693822981,mileage plus
5405306279,irrops
593850900,post flight
7229069970,voluntary change
3828365341,traveler updates
9357069877,seating
908061799,communications
761219990,check in
3617493838,voluntary change
5371246583,baggage
6372713609,voluntary change
5636729930,seating
2288083029,upgrade
4308974309,mileage plus
2349210451,irrops
7236005252,mileage plus
1017027044,irrops
6030504910,irrops
6803761969,voluntary change
1960221550,seating
6814948040,digital support
